ID,BAD_LOAN,AMOUNT_REQUESTED,EXIST_MORTG_DEBT,EXIST_PROPERTY_VALUE,LOAN_REASON,JOB,EMPLOYED_YEARS,DEROG_REPORTS,DELINQ_CR_LINES,CR_LINES_AGE(MTS),NO_OF_RECENT_CR_LINES,NO_OF_CR_LINES,DEBT_TO_INCOME
288,0,5800,399550.0,41119.0,HomeImp,Other,2.0,0.0,0.0,261.4052186,0.0,26.0,42.19194156
289,0,5800,75000.0,90543.0,DebtCon,Mgr,18.0,0.0,0.0,300.4872058,1.0,23.0,38.94057536
290,0,5800,79296.0,86885.0,DebtCon,Mgr,19.0,0.0,1.0,307.9748816,1.0,23.0,39.95910877
291,1,5800,27791.0,46833.0,DebtCon,Mgr,3.0,0.0,0.0,83.28906275,1.0,13.0,30.18780539
292,0,5800,172595.0,250155.0,DebtCon,Sales,9999.0,0.0,0.0,126.4009836,0.0,21.0,43.20775979
293,0,5800,399550.0,34704.0,HomeImp,Other,9999.0,10.0,15.0,1168.233561,17.0,71.0,34.17405555
294,0,5800,399550.0,73804.0,HomeImp,Office,1.0,0.0,0.0,71.76655716,0.0,4.0,41.28742339
296,1,5900,399550.0,28000.0,DebtCon,Self,1.0,2.0,1.0,36.76666667,1.0,8.0,203.3121487
297,0,5900,70973.0,77989.0,HomeImp,Other,7.0,0.0,0.0,120.3794143,0.0,24.0,41.44250046
298,1,5900,399550.0,33100.0,HomeImp,Other,9999.0,0.0,0.0,238.6,1.0,2.0,203.3121487
299,0,5900,399550.0,51189.0,HomeImp,Other,1.0,0.0,0.0,1168.233561,0.0,0.0,12.74918065
300,0,5900,82912.0,91175.0,DebtCon,ProfExe,2.0,10.0,15.0,1168.233561,17.0,71.0,27.59527352
301,1,5900,25972.0,41856.0,DebtCon,Other,2.0,0.0,2.0,157.9600114,3.0,27.0,40.62827818
303,0,5900,399550.0,66903.0,Other,Other,9999.0,10.0,15.0,1168.233561,17.0,71.0,32.78292683
304,1,5900,106650.0,855909.0,DebtCon,Mgr,1.0,0.0,6.0,250.5666667,4.0,23.0,203.3121487
305,0,6000,399550.0,69492.0,Other,Other,9999.0,10.0,15.0,1168.233561,17.0,71.0,32.97719723
306,0,6000,95232.0,115977.0,HomeImp,Office,22.0,0.0,0.0,149.0229081,1.0,12.0,37.95433691
308,1,6000,24600.0,30500.0,HomeImp,Other,4.5,0.0,1.0,116.1,8.0,34.0,203.3121487
309,1,6000,65000.0,94355.0,Other,Other,26.0,1.0,3.0,69.3,1.0,34.0,203.3121487
310,1,6000,399550.0,855909.0,HomeImp,Office,13.0,10.0,2.0,122.76666670000002,17.0,23.0,203.3121487
311,1,6000,33600.0,855909.0,HomeImp,Other,2.0,0.0,0.0,140.93333330000004,1.0,20.0,203.3121487
312,1,6000,42000.0,58305.0,DebtCon,Other,19.0,0.0,0.0,90.0,2.0,13.0,203.3121487
313,1,6000,32446.0,54904.0,HomeImp,Other,2.0,0.0,0.0,51.73333333,1.0,9.0,203.3121487
314,1,6000,9660.0,35900.0,DebtCon,Other,8.0,0.0,1.0,136.3,3.0,6.0,203.3121487
315,1,6000,22859.0,32200.0,DebtCon,Other,4.0,0.0,0.0,83.33333333,3.0,20.0,203.3121487
316,1,6000,16878.0,25850.0,Other,Mgr,1.0,0.0,1.0,218.6,5.0,34.0,203.3121487
318,0,6000,43000.0,57460.0,HomeImp,Other,1.6,1.0,15.0,101.5,17.0,13.0,203.3121487
319,0,6000,53500.0,64790.0,DebtCon,Other,0.1,0.0,2.0,105.4,3.0,18.0,203.3121487
320,0,6000,69876.0,94394.07,HomeImp,Other,0.0,0.0,1.0,179.56666669999996,0.0,32.0,203.3121487
321,0,6000,51000.0,86125.0,HomeImp,ProfExe,6.0,0.0,0.0,222.1666667,2.0,24.0,203.3121487
322,0,6000,53227.0,68700.0,HomeImp,Mgr,3.0,0.0,2.0,122.73333329999998,0.0,23.0,203.3121487
323,0,6000,399550.0,43300.0,HomeImp,Other,9999.0,10.0,15.0,100.9333333,17.0,9.0,203.3121487
324,0,6000,14000.0,61493.0,HomeImp,Office,23.0,0.0,0.0,321.6333333,1.0,13.0,203.3121487
325,1,6000,40000.0,54600.0,HomeImp,ProfExe,4.0,0.0,4.0,101.4,0.0,19.0,203.3121487
326,1,6000,18793.0,27750.0,HomeImp,Mgr,6.0,0.0,3.0,119.7,0.0,8.0,203.3121487
327,1,6000,179397.0,200000.0,DebtCon,ProfExe,5.0,6.0,0.0,90.3,6.0,29.0,203.3121487
328,1,6000,399550.0,95500.0,HomeImp,Mgr,6.0,1.0,2.0,129.9,1.0,22.0,203.3121487
329,0,6000,79046.0,103048.0,HomeImp,Other,0.0,0.0,0.0,181.696538,0.0,32.0,37.28998992
330,0,6000,399550.0,53190.0,HomeImp,Other,0.0,0.0,0.0,1168.233561,0.0,0.0,15.174415
331,1,6000,399550.0,43683.0,HomeImp,Other,9999.0,10.0,15.0,1168.233561,17.0,71.0,21.93549881
332,0,6000,129731.0,154113.0,HomeImp,ProfExe,12.0,0.0,0.0,213.5333333,0.0,19.0,203.3121487
333,0,6100,48500.0,62500.0,DebtCon,Mgr,7.0,10.0,4.0,111.3,2.0,11.0,203.3121487
334,0,6100,399550.0,47400.0,Other,Other,9999.0,10.0,15.0,1168.233561,17.0,71.0,203.3121487
335,0,6100,91704.0,114799.0,HomeImp,Office,22.0,0.0,0.0,129.2500896,1.0,12.0,36.74676624
336,0,6100,47604.0,54966.0,HomeImp,Other,5.0,0.0,0.0,70.69532973,0.0,18.0,24.76674453
337,0,6100,399550.0,35250.0,HomeImp,Other,9999.0,10.0,15.0,303.0,17.0,12.0,203.3121487
338,1,6100,62751.0,95617.0,HomeImp,Other,1.0,0.0,0.0,138.64686319999998,1.0,13.0,31.75727069
339,0,6100,48300.0,53388.0,HomeImp,Office,9.0,10.0,15.0,178.48960219999995,17.0,19.0,26.72002818
341,0,6100,79636.0,87276.0,HomeImp,Other,20.0,0.0,0.0,350.4361376,0.0,47.0,28.84827658
342,0,6100,399550.0,46830.0,HomeImp,Other,0.0,0.0,1.0,1168.233561,0.0,0.0,13.30601308
343,0,6100,78753.0,95433.0,DebtCon,ProfExe,0.0,10.0,15.0,1168.233561,17.0,71.0,28.92511742
344,0,6100,77265.0,97944.0,DebtCon,ProfExe,0.0,10.0,15.0,1168.233561,17.0,71.0,28.87646306
346,0,6200,171582.0,245730.0,DebtCon,Sales,9999.0,0.0,0.0,135.1089303,0.0,22.0,39.78381813
347,0,6200,399550.0,33909.0,HomeImp,Other,9999.0,10.0,15.0,1168.233561,17.0,71.0,34.51740452
348,0,6200,46601.0,59486.0,HomeImp,Other,5.0,0.0,0.0,84.63211066,0.0,18.0,25.35001036
350,0,6200,45356.0,82054.0,DebtCon,Other,2.0,0.0,0.0,201.3344875,4.0,29.0,29.66171016
351,0,6200,399550.0,41657.0,HomeImp,Other,9999.0,10.0,15.0,293.9587236,17.0,11.0,30.19763073
352,1,6200,399550.0,855909.0,DebtCon,Self,3.0,10.0,15.0,80.5,2.0,17.0,203.3121487
353,0,6200,399550.0,80078.0,Other,Other,9999.0,10.0,15.0,1168.233561,17.0,71.0,25.37554416
354,1,6200,42100.0,57385.0,DebtCon,Other,8.5,0.0,1.0,164.8,1.0,28.0,203.3121487
357,0,6200,45787.0,64854.0,DebtCon,Other,4.0,10.0,1.0,63.11702323,17.0,16.0,36.53874734
358,0,6200,75121.0,96462.0,DebtCon,ProfExe,0.0,10.0,15.0,1168.233561,17.0,71.0,27.16765596
360,0,6200,133882.0,155222.0,HomeImp,ProfExe,9.0,0.0,0.0,212.5376432,0.0,19.0,20.61678366
361,0,6200,75623.0,89634.0,HomeImp,Other,24.0,0.0,0.0,324.6868294,0.0,47.0,28.2855321
362,0,6200,45564.0,61956.0,HomeImp,Other,2.0,0.0,15.0,101.1670603,17.0,13.0,38.67514015
364,0,6300,55000.0,69000.0,DebtCon,ProfExe,13.0,0.0,0.0,130.0666667,0.0,20.0,203.3121487
365,0,6300,399550.0,72890.0,HomeImp,Office,1.0,0.0,0.0,41.25011359,0.0,3.0,39.19806822
366,0,6300,44226.0,57779.0,DebtCon,Other,7.0,10.0,0.0,63.62641325,17.0,16.0,33.11182911
367,0,6300,399550.0,39050.0,HomeImp,Other,9999.0,10.0,15.0,294.4780476,17.0,12.0,31.44775041
368,0,6300,78724.0,80355.0,HomeImp,Other,24.0,0.0,0.0,335.0741426,1.0,46.0,31.1772613
369,1,6300,59793.0,98314.0,DebtCon,Self,2.2,0.0,0.0,120.73333329999998,0.0,8.0,203.3121487
370,1,6300,65875.0,76000.0,DebtCon,Mgr,0.8,2.0,0.0,84.0,1.0,12.0,203.3121487
371,0,6300,45582.0,89005.0,DebtCon,Other,2.0,0.0,0.0,209.3580469,4.0,30.0,29.59595551
376,1,6300,12476.0,32559.0,HomeImp,Office,12.0,3.0,6.0,227.1299051,0.0,23.0,23.31951678
378,0,6300,26655.0,29792.0,DebtCon,Other,1.0,1.0,0.0,12.75926745,10.0,6.0,28.36185178
379,1,6400,25144.0,45200.0,HomeImp,Other,25.0,0.0,2.0,128.0,4.0,17.0,203.3121487
380,0,6400,99131.0,125652.0,HomeImp,Other,8.0,10.0,15.0,419.3751538,1.0,50.0,42.24492757
381,0,6400,76577.0,83200.0,DebtCon,Other,5.0,10.0,15.0,1168.233561,17.0,71.0,22.05503421
382,0,6400,47251.0,58157.0,HomeImp,Other,0.0,0.0,15.0,104.7924684,17.0,13.0,36.41688697
384,0,6400,81116.0,86148.0,HomeImp,ProfExe,8.0,0.0,0.0,262.1754261,0.0,11.0,42.06826818
385,0,6400,17491.0,63614.0,HomeImp,Office,23.0,0.0,0.0,325.2993087,0.0,12.0,40.24440437
386,0,6400,65215.0,74332.0,HomeImp,Mgr,9.0,10.0,1.0,213.8321032,0.0,24.0,40.64461955
389,0,6400,70035.0,78635.0,DebtCon,Sales,3.0,0.0,0.0,147.0771635,0.0,31.0,31.20612976
391,0,6400,51436.0,91284.0,DebtCon,Other,4.0,0.0,0.0,209.6428984,2.0,30.0,31.97197121
392,0,6400,44968.0,62747.0,HomeImp,Other,0.0,1.0,15.0,101.3914453,17.0,12.0,36.60294734
393,0,6400,9113.0,46351.0,HomeImp,Self,9999.0,0.0,0.0,202.2507958,0.0,11.0,45.11431939
396,0,6500,47949.0,53102.0,HomeImp,Office,9.0,10.0,15.0,180.8412499,17.0,19.0,27.83900666
397,0,6500,399550.0,37448.0,HomeImp,Other,9999.0,10.0,15.0,333.2308999,17.0,11.0,29.01198058
398,1,6500,60054.0,70434.0,HomeImp,Other,1.0,0.0,0.0,127.06270159999998,2.0,21.0,37.80035293
399,0,6500,80739.0,97630.0,DebtCon,ProfExe,1.0,10.0,15.0,1168.233561,17.0,71.0,30.53126454
400,0,6500,63144.0,76754.0,HomeImp,Mgr,2.0,0.0,2.0,129.0777116,0.0,23.0,29.05543313
402,0,6500,78741.0,90599.0,DebtCon,ProfExe,0.0,10.0,15.0,1168.233561,17.0,71.0,29.19886067
403,0,6500,51724.0,87770.0,DebtCon,Other,4.0,0.0,0.0,209.3263116,4.0,29.0,30.3434486
404,1,6500,13600.0,855909.0,HomeImp,Other,14.0,2.0,5.0,115.3666667,1.0,16.0,203.3121487
405,1,6500,48000.0,61000.0,DebtCon,Other,1.0,1.0,0.0,97.2997561,6.0,38.0,203.3121487
406,1,6500,65000.0,80400.0,DebtCon,Other,15.0,0.0,0.0,224.8666667,0.0,13.0,203.3121487
407,0,6500,22789.0,35836.0,HomeImp,Office,1.0,0.0,0.0,110.5666667,2.0,30.0,203.3121487
408,0,6500,75113.0,115900.0,HomeImp,Office,29.0,0.0,0.0,332.7333333,2.0,38.0,203.3121487
409,0,6500,55000.0,88300.0,HomeImp,Office,29.0,0.0,0.0,234.4,1.0,17.0,203.3121487
410,0,6500,60000.0,70000.0,DebtCon,ProfExe,9.0,0.0,0.0,54.76666667,2.0,24.0,203.3121487
411,0,6500,70300.0,107500.0,DebtCon,Office,1.0,0.0,0.0,242.4666667,1.0,38.0,203.3121487
418,0,6600,74376.0,84855.0,DebtCon,Other,3.0,10.0,15.0,1168.233561,17.0,71.0,20.02835351
422,0,6600,95450.0,112630.0,HomeImp,Office,23.0,0.0,0.0,122.8155841,0.0,12.0,36.77345872
423,0,6600,399550.0,46516.0,HomeImp,Other,0.0,0.0,0.0,1168.233561,0.0,0.0,14.84599073
425,0,6700,399550.0,55396.0,Other,Other,9999.0,10.0,15.0,1168.233561,17.0,71.0,15.70399156
426,0,6700,55113.0,56486.0,HomeImp,Other,4.0,0.0,0.0,84.41703046,0.0,17.0,23.64285383
427,1,6700,60301.0,70543.0,HomeImp,ProfExe,5.0,0.0,0.0,195.7808633,0.0,19.0,32.39759341
429,0,6700,49367.0,59609.0,HomeImp,Other,6.0,0.0,0.0,99.30370078,0.0,17.0,25.23136638
430,0,6700,58741.0,68225.0,DebtCon,ProfExe,9.0,0.0,3.0,173.57441630000002,1.0,31.0,23.58701323
431,1,6700,27510.0,42495.0,DebtCon,Other,2.0,0.0,2.0,171.5264892,3.0,27.0,41.42859751
432,1,6700,399550.0,81239.0,HomeImp,Other,19.0,10.0,15.0,1168.233561,17.0,71.0,40.8949317
433,0,6700,69773.0,83014.0,HomeImp,Other,0.0,1.0,0.0,263.17343430000005,0.0,5.0,37.70699649
434,0,6700,51855.0,58084.0,HomeImp,Office,21.0,0.0,0.0,193.7547457,0.0,19.0,19.5495717
435,0,6700,48430.0,64358.0,HomeImp,Other,0.0,1.0,15.0,108.35174750000002,17.0,13.0,38.89419475
436,0,6700,29662.0,36195.0,HomeImp,Office,1.0,0.0,0.0,112.1370807,1.0,30.0,38.52863281
437,0,6700,66587.0,70710.0,DebtCon,ProfExe,9.0,1.0,0.0,43.92338263,1.0,24.0,39.73857627
438,1,6700,399550.0,20631.0,HomeImp,Mgr,4.0,0.0,0.0,174.7218341,1.0,8.0,62.24645112
439,0,6700,54161.0,59714.0,HomeImp,Office,20.0,0.0,0.0,209.2063004,0.0,20.0,20.20351771
440,0,6700,134616.0,155034.0,HomeImp,ProfExe,13.0,1.0,0.0,215.42240640000003,0.0,19.0,19.49387198
441,0,6800,136951.0,160306.0,HomeImp,ProfExe,11.0,0.0,0.0,219.7356734,1.0,18.0,20.8850935
443,0,6800,49809.0,65074.0,DebtCon,Mgr,7.0,10.0,4.0,116.63273329999998,3.0,10.0,39.21502891
444,0,6800,78292.0,86959.0,DebtCon,Other,3.0,10.0,15.0,1168.233561,17.0,71.0,18.92721164
445,0,6800,139578.0,154602.0,HomeImp,ProfExe,12.0,0.0,0.0,201.9608343,0.0,18.0,22.32582879
446,0,6800,57439.0,74816.0,HomeImp,Mgr,2.0,0.0,2.0,126.3032351,0.0,22.0,27.11865353
447,0,6800,76074.0,88178.0,HomeImp,Other,22.0,0.0,0.0,341.4650556,0.0,46.0,27.52324614
448,1,6800,31000.0,42000.0,DebtCon,Mgr,3.5,1.0,0.0,106.26666670000002,2.0,26.0,203.3121487
450,0,6800,56155.0,57912.0,HomeImp,Office,21.0,0.0,0.0,206.30632130000004,0.0,20.0,21.79851308
453,0,6800,399550.0,72310.0,HomeImp,Office,1.0,0.0,0.0,48.81883648,0.0,3.0,40.78739323
454,0,6800,71666.0,99913.0,HomeImp,Other,0.0,0.0,1.0,196.4649989,0.0,31.0,35.76160473
455,0,6800,75964.0,88754.0,DebtCon,Mgr,19.0,0.0,1.0,298.7004821999999,0.0,23.0,39.10750164
456,0,6900,75880.0,113612.0,DebtCon,Office,1.0,0.0,0.0,230.8055881,1.0,38.0,17.96588344
457,0,6900,70717.0,87466.0,HomeImp,Other,2.0,0.0,0.0,112.5890607,0.0,15.0,41.4280899
459,1,6900,53328.0,58088.0,DebtCon,Sales,2.0,0.0,0.0,101.5319079,0.0,21.0,35.76405836
460,1,6900,5816.0,855909.0,HomeImp,Mgr,23.0,0.0,2.0,67.8,1.0,18.0,203.3121487
461,1,6900,57257.0,63752.0,DebtCon,Other,10.0,2.0,0.0,138.234778,0.0,22.0,38.37246088
462,1,6900,37055.0,83000.0,HomeImp,Sales,1.0,0.0,0.0,122.26666670000002,2.0,43.0,203.3121487
463,0,6900,97662.0,110046.0,HomeImp,Office,24.0,0.0,0.0,111.1233973,0.0,11.0,37.25315085
464,0,6900,49000.0,68280.0,DebtCon,Other,1.0,0.0,0.0,61.9,8.0,22.0,203.3121487
465,0,6900,399550.0,57067.0,Other,Other,9999.0,10.0,15.0,1168.233561,17.0,71.0,14.37098595
466,0,6900,50387.0,68443.0,DebtCon,Mgr,7.0,10.0,3.0,105.827329,2.0,10.0,40.71766885
468,0,6900,51384.0,84689.0,DebtCon,Other,4.0,0.0,0.0,224.2470369,3.0,29.0,30.52615072
469,0,6900,399550.0,36191.0,HomeImp,Other,9999.0,10.0,15.0,311.8698993000001,17.0,12.0,30.79062077
470,0,7000,98779.0,124827.0,HomeImp,Other,9.0,10.0,15.0,421.541928,1.0,49.0,40.82887293
472,0,7000,74795.0,99149.0,HomeImp,Other,1.0,0.0,1.0,175.5714428,0.0,32.0,34.44966467
473,0,7000,399550.0,47462.0,HomeImp,Other,9999.0,10.0,15.0,102.6573271,17.0,9.0,36.09407143
474,0,7000,78284.0,98214.0,HomeImp,Other,0.0,0.0,1.0,171.8383862,0.0,31.0,36.24796303
476,0,7000,81335.0,81018.0,HomeImp,Other,22.0,0.0,0.0,341.61057610000006,1.0,47.0,27.76729977
477,0,7000,52287.0,87972.0,HomeImp,ProfExe,7.0,0.0,0.0,211.2844132,1.0,24.0,33.46140225
478,0,7000,58339.0,72432.0,HomeImp,Mgr,10.0,10.0,1.0,197.3383979,0.0,24.0,39.84308734
479,0,7000,46238.0,66842.0,DebtCon,Office,4.0,0.0,0.0,90.38040908,3.0,11.0,36.30952679
480,1,7000,142251.0,157250.0,HomeImp,Other,5.0,0.0,0.0,87.83333333,4.0,21.0,203.3121487
481,1,7000,19894.0,32500.0,DebtCon,Other,4.0,0.0,0.0,134.7,1.0,16.0,203.3121487
482,1,7000,27290.0,63500.0,HomeImp,Office,6.0,10.0,15.0,1168.233561,17.0,71.0,203.3121487
483,1,7000,18000.0,46520.0,HomeImp,Office,17.0,0.0,1.0,183.1,0.0,23.0,203.3121487
484,1,7000,66000.0,86300.0,DebtCon,Other,3.0,1.0,1.0,242.4333333,0.0,8.0,203.3121487
485,1,7000,46000.0,66660.0,DebtCon,Office,1.0,0.0,1.0,138.2333333,0.0,9.0,203.3121487
486,0,7000,120000.0,175450.0,DebtCon,Other,8.0,0.0,0.0,219.1666667,1.0,20.0,203.3121487
487,0,7000,58843.0,75300.0,HomeImp,Other,1.5,0.0,0.0,103.6666667,0.0,7.0,203.3121487
488,0,7000,7000.0,31200.0,DebtCon,Other,5.0,0.0,0.0,265.0666667,0.0,12.0,203.3121487
489,0,7000,29000.0,49000.0,DebtCon,Other,11.0,0.0,0.0,234.4,1.0,32.0,203.3121487
491,0,7000,56636.0,76353.0,HomeImp,Other,15.0,0.0,0.0,229.3,1.0,36.0,203.3121487
492,0,7000,55000.0,63000.0,HomeImp,Other,5.0,0.0,0.0,84.73333333,3.0,20.0,203.3121487
495,1,7000,83000.0,97635.0,HomeImp,Other,5.6,3.0,0.0,141.0,0.0,10.0,203.3121487
496,1,7000,138841.0,160000.0,DebtCon,Mgr,11.0,8.0,0.0,86.2,2.0,36.0,203.3121487
497,1,7000,38800.0,53500.0,HomeImp,ProfExe,15.0,0.0,0.0,96.36666667,0.0,18.0,203.3121487
498,1,7000,25000.0,49840.0,DebtCon,Office,0.6,0.0,0.0,139.0,0.0,13.0,203.3121487
499,1,7000,18000.0,25000.0,DebtCon,Other,6.5,1.0,0.0,205.9666667,1.0,19.0,203.3121487
501,1,7000,64300.0,119500.0,HomeImp,Other,1.0,1.0,0.0,54.83333333,0.0,8.0,203.3121487
502,0,7000,64255.0,68389.0,HomeImp,Other,4.0,0.0,0.0,80.15243091,2.0,19.0,40.56186054
503,1,7000,399550.0,96783.0,HomeImp,Other,20.0,10.0,15.0,1168.233561,17.0,71.0,40.73031534
504,0,7000,129959.0,161301.0,HomeImp,ProfExe,11.0,0.0,0.0,209.9862995,0.0,18.0,21.91795226
505,0,7000,58114.0,93391.0,HomeImp,ProfExe,6.0,0.0,0.0,200.0777551,1.0,24.0,31.73651179
506,0,7000,16047.0,67750.0,HomeImp,Office,21.0,0.0,0.0,315.32145269999995,0.0,12.0,38.6936558
507,1,7100,39000.0,55000.0,Other,Other,12.0,0.0,1.0,192.7666667,2.0,31.0,203.3121487
508,1,7100,54000.0,74800.0,DebtCon,Mgr,7.5,1.0,1.0,71.0,4.0,18.0,203.3121487
509,0,7100,399550.0,74753.0,HomeImp,Office,2.0,0.0,0.0,48.85464465,0.0,4.0,41.3025469
510,0,7100,98490.0,114457.0,HomeImp,Office,23.0,0.0,0.0,116.1000871,0.0,11.0,35.60189425
511,0,7100,54700.0,68500.0,DebtCon,Other,19.0,0.0,0.0,155.2,1.0,12.0,203.3121487
512,0,7100,399550.0,40185.0,HomeImp,Other,3.0,0.0,0.0,272.9226847,1.0,25.0,41.91689953
513,0,7100,25896.0,33580.0,DebtCon,Other,1.0,0.0,0.0,29.85636517,9.0,7.0,28.27147416
514,0,7100,120176.0,180104.0,DebtCon,Other,8.0,0.0,0.0,221.6073242,0.0,18.0,32.67435897
515,0,7100,58639.0,72412.0,DebtCon,ProfExe,14.0,0.0,0.0,120.0334646,0.0,20.0,43.67874666
516,0,7100,57863.0,70969.0,DebtCon,Other,0.0,0.0,0.0,65.87204481,7.0,21.0,26.82949019
517,0,7100,64850.0,76985.0,HomeImp,Other,0.0,0.0,0.0,108.2171898,0.0,7.0,36.33755756
518,0,7100,53273.0,54378.0,HomeImp,Other,5.0,0.0,0.0,84.83724997,0.0,17.0,22.86119965
519,1,7200,54600.0,65000.0,DebtCon,Other,14.0,2.0,1.0,98.43333333,11.0,9.0,203.3121487
520,0,7200,62329.0,78007.0,DebtCon,ProfExe,8.0,0.0,0.0,55.35880309,1.0,23.0,38.64027711
521,0,7200,57912.0,84806.0,HomeImp,Other,15.0,0.0,0.0,241.5142498,0.0,35.0,35.06267566
522,0,7200,98691.0,115750.0,HomeImp,Office,22.0,0.0,0.0,118.0001423,0.0,11.0,37.72035861
523,0,7200,79946.0,113807.0,DebtCon,Office,1.0,0.0,0.0,238.458825,0.0,37.0,18.61728869
524,0,7200,36264.0,48240.0,DebtCon,Other,15.0,0.0,0.0,82.16666667,0.0,12.0,203.3121487
525,1,7200,46000.0,67000.0,DebtCon,Other,24.0,0.0,0.0,142.0,1.0,14.0,203.3121487
526,1,7200,43705.0,50000.0,DebtCon,Other,9.0,0.0,2.0,235.3666667,6.0,16.0,203.3121487
527,0,7200,399550.0,38061.0,HomeImp,Other,9999.0,10.0,15.0,299.7527261,17.0,12.0,31.88003318
528,1,7200,15637.0,39660.0,HomeImp,Self,6.0,0.0,1.0,354.2397634,3.0,42.0,33.62413345
529,0,7200,399550.0,74610.0,HomeImp,Office,1.0,0.0,0.0,40.18213482,0.0,3.0,37.94125377
530,0,7200,71667.0,117325.0,DebtCon,Office,0.0,0.0,1.0,241.0560781,1.0,38.0,18.51055133
531,1,7200,399550.0,76723.0,HomeImp,Other,10.0,0.0,0.0,70.19389019,0.0,11.0,41.25070626
532,0,7200,71509.0,86484.0,DebtCon,Other,4.0,10.0,15.0,1168.233561,17.0,71.0,20.09904978
534,1,7300,58671.0,87975.0,HomeImp,Mgr,3.0,0.0,0.0,74.06666667,1.0,16.0,203.3121487
535,1,7300,60890.0,75785.0,DebtCon,Other,6.0,0.0,1.0,45.96666667,0.0,13.0,203.3121487
536,1,7300,28500.0,42050.0,HomeImp,Other,3.0,10.0,15.0,1168.233561,17.0,71.0,203.3121487
538,0,7300,131000.0,197500.0,DebtCon,ProfExe,1.5,0.0,0.0,68.03333333,2.0,23.0,203.3121487
539,0,7300,55456.0,86766.0,HomeImp,ProfExe,6.0,0.0,0.0,240.0567715,2.0,23.0,31.7246985
541,0,7300,93428.0,118184.0,HomeImp,Other,10.0,10.0,15.0,411.9520505,1.0,50.0,40.39647435
542,0,7300,49064.0,64225.0,DebtCon,Mgr,6.0,10.0,4.0,106.3759993,1.0,10.0,40.05191523
543,0,7300,139348.0,205981.0,DebtCon,ProfExe,1.0,0.0,0.0,60.42476076,2.0,22.0,36.81229063
544,0,7400,32832.0,50798.0,DebtCon,Other,10.0,0.0,0.0,221.3384208,1.0,31.0,36.00942149
546,1,7400,2063.0,100448.0,HomeImp,Other,9999.0,0.0,0.0,96.13333333,0.0,14.0,203.3121487
547,0,7400,399550.0,44651.0,HomeImp,Other,2.0,0.0,0.0,271.9181691,0.0,25.0,42.930043100000006
548,0,7400,138033.0,163162.0,HomeImp,ProfExe,11.0,0.0,0.0,224.8470425,0.0,19.0,21.05757402
549,0,7400,88288.0,119677.0,HomeImp,ProfExe,5.0,0.0,0.0,194.37214,1.0,27.0,26.64608364
550,0,7400,75547.0,93839.0,DebtCon,ProfExe,0.0,10.0,15.0,1168.233561,17.0,71.0,28.16183185
551,0,7400,48924.0,86612.0,DebtCon,Other,4.0,0.0,0.0,207.7684144,4.0,30.0,29.93791783
553,0,7400,399550.0,54138.0,HomeImp,Other,1.0,0.0,0.0,1168.233561,0.0,0.0,12.21967996
555,0,7400,56596.0,72861.0,HomeImp,Mgr,3.0,0.0,1.0,141.9621493,0.0,23.0,28.30024564
557,0,7400,65032.0,83184.0,HomeImp,Other,15.0,0.0,0.0,230.4202559,1.0,35.0,35.41511292
558,0,7400,72739.0,91425.0,DebtCon,ProfExe,3.5,0.0,0.0,128.8333333,0.0,26.0,203.3121487
559,0,7400,82412.0,91326.0,DebtCon,Mgr,19.0,0.0,1.0,316.9470825,1.0,24.0,37.90875019
560,1,7500,399550.0,51610.0,HomeImp,ProfExe,4.0,0.0,3.0,158.2666667,2.0,18.0,203.3121487
561,0,7500,45864.0,57799.0,DebtCon,Other,7.0,10.0,0.0,65.57119786,17.0,16.0,33.86574535
562,1,7500,57340.0,80000.0,DebtCon,ProfExe,4.0,0.0,5.0,86.23333333,3.0,14.0,203.3121487
563,0,7500,47518.0,60252.0,DebtCon,Other,16.0,0.0,3.0,220.6249839,0.0,37.0,26.71153647
564,0,7500,63573.0,80601.0,HomeImp,Other,4.0,0.0,0.0,111.4351899,0.0,14.0,41.77344662
565,1,7500,32070.0,36811.0,DebtCon,Other,1.0,1.0,0.0,228.0360001,0.0,6.0,30.16221411
566,0,7500,44744.0,60518.0,DebtCon,Other,6.0,10.0,0.0,79.41122999,17.0,16.0,34.39744173
567,0,7500,399550.0,49804.0,Other,Other,9999.0,10.0,15.0,1168.233561,17.0,71.0,12.39123504
568,0,7500,72097.0,69408.0,HomeImp,Sales,4.0,1.0,0.0,155.3919622,1.0,23.0,41.60098336
570,0,7500,88056.0,104794.0,DebtCon,ProfExe,25.0,0.0,0.0,56.75011314,2.0,14.0,30.53890697
571,0,7500,11358.0,36892.0,DebtCon,Other,5.0,0.0,0.0,286.9228238,0.0,11.0,23.06292573
572,1,7500,59000.0,72000.0,HomeImp,Office,5.0,0.0,3.0,295.8666667,0.0,19.0,203.3121487
574,1,7500,35945.0,49750.0,HomeImp,Other,3.0,0.0,0.0,122.0666667,0.0,23.0,203.3121487
575,1,7500,18400.0,29375.0,DebtCon,Other,6.0,1.0,0.0,147.1,0.0,9.0,203.3121487
579,1,7500,399550.0,40150.0,HomeImp,Other,5.0,0.0,0.0,1168.233561,1.0,0.0,203.3121487
580,1,7500,80440.0,72920.0,HomeImp,Mgr,8.0,0.0,1.0,201.5,0.0,24.0,203.3121487
581,1,7500,60000.0,87830.0,HomeImp,Other,5.0,0.0,0.0,153.2666667,2.0,16.0,203.3121487
